Location,Year,Month,average_temp,Season
Penrith,2011,May,13.758064516129032,Autumn
Penrith,2011,June,12.478333333333333,Winter
Penrith,2011,July,11.380645161290323,Winter
Penrith,2011,August,13.38225806451613,Winter
Penrith,2011,September,16.22,Spring
Penrith,2011,October,17.76451612903226,Spring
Penrith,2011,November,22.213333333333335,Spring
Penrith,2011,December,19.938709677419354,Summer
Penrith,2012,January,23.266129032258064,Summer
Penrith,2012,February,22.31206896551724,Summer
Penrith,2012,March,21,Autumn
Penrith,2012,April,18.915,Autumn
Penrith,2012,May,14.016129032258064,Autumn
Penrith,2012,June,12.063333333333333,Winter
Penrith,2012,July,11.561290322580644,Winter
Penrith,2012,August,12.666666666666666,Winter
Penrith,2012,September,16.023333333333333,Spring
Penrith,2012,October,18.59032258064516,Spring
Penrith,2012,November,21.46,Spring
Penrith,2012,December,24.679,Summer
Penrith,2012,December,24.679,Summer
Penrith,2013,January,25.669354838709676,Summer
Penrith,2013,February,30.80322580645161,Summer
Penrith,2013,March,22.306451612903224,Autumn
Penrith,2013,April,18.488333333333333,Autumn
Penrith,2013,May,14.820967741935485,Autumn
Penrith,2013,June,12.821666666666667,Winter
Penrith,2013,July,12.154838709677419,Winter
Penrith,2013,August,13.772580645161291,Winter
Penrith,2013,September,18.238333333333333,Spring
Penrith,2013,October,20.111290322580643,Spring
Penrith,2013,November,20.761666666666667,Spring
Penrith,2013,December,23.919354838709676,Summer
Penrith,2014,January,24.732258064516127,Summer
Penrith,2014,February,23.59642857142857,Summer
Penrith,2014,March,22.225806451612904,Autumn
Penrith,2014,April,19.193333333333335,Autumn
Penrith,2014,May,16.25,Autumn
Penrith,2014,June,13.448333333333334,Winter
Penrith,2014,July,11.643548387096775,Winter
Penrith,2014,August,13.067741935483872,Winter
Penrith,2014,September,16.436666666666667,Spring
Penrith,2014,October,20.241935483870968,Spring
Penrith,2014,November,23.273333333333333,Spring
Penrith,2014,December,23.68064516129032,Summer
Penrith,2015,January,24.738709677419354,Summer
Penrith,2015,February,23.59107142857143,Summer
Penrith,2015,March,22.114516129032257,Autumn
Penrith,2015,April,18.36,Autumn
Penrith,2015,May,15.038709677419355,Autumn
Penrith,2015,June,12.27,Winter
Penrith,2015,July,10.816129032258065,Winter
Penrith,2015,August,12.76774193548387,Winter
Penrith,2015,September,15.696666666666665,Spring
Penrith,2015,October,20.896774193548385,Spring
Penrith,2015,November,22.22,Spring
Penrith,2015,December,23.420967741935485,Summer
Penrith,2016,January,23.85333333333333,Summer
Penrith,2016,February,24.736,Summer
Penrith,2016,March,24.129032258064516,Autumn
Penrith,2016,April,20.84166666666667,Autumn
Penrith,2016,May,16.329032258064515,Autumn
Penrith,2016,June,13.143333333333333,Winter
Penrith,2016,July,12.637096774193548,Winter
Penrith,2016,August,13.003225806451614,Winter
Penrith,2016,September,16.121666666666666,Spring
Penrith,2016,October,18.448387096774194,Spring
Penrith,2016,November,22.66,Spring
Penrith,2016,December,25.48548387096774,Summer
Penrith,2017,January,27.229032258064517,Summer
Penrith,2017,February,26.098214285714285,Summer
Penrith,2017,March,22.86774193548387,Autumn
Penrith,2017,April,18.325,Autumn
Penrith,2017,May,15.4,Autumn
Penrith,2017,June,13.554,Winter
Perth,2008,July,12.59032258064516,Winter
Perth,2008,August,12.706451612903226,Winter
Perth,2008,September,15.018965517241378,Spring
Perth,2008,October,18.051612903225806,Spring
Perth,2008,November,18.005,Spring
Perth,2008,December,21.690322580645162,Summer
Perth,2009,January,25.643548387096775,Summer
Perth,2009,February,24.883928571428573,Summer
Perth,2009,March,22.051612903225806,Autumn
Perth,2009,April,20.508333333333333,Autumn
Perth,2009,May,16.97741935483871,Autumn
Perth,2009,June,13.856666666666667,Winter
Perth,2009,July,12.529032258064516,Winter
Perth,2009,August,14.091935483870968,Winter
Perth,2009,September,14.216666666666667,Spring
Perth,2009,October,17.824193548387097,Spring
Perth,2009,November,20.153333333333332,Spring
Perth,2009,December,23.633870967741935,Summer
Perth,2010,January,26.15483870967742,Summer
Perth,2010,February,25.144642857142856,Summer
Perth,2010,March,24.14032258064516,Autumn
Perth,2010,April,19.351666666666667,Autumn
Perth,2010,May,15.288709677419355,Autumn
Perth,2010,June,13.008333333333333,Winter
Perth,2010,July,12.058064516129033,Winter
Perth,2010,August,12.685483870967742,Winter
Perth,2010,September,15,Spring
Perth,2010,October,17.65806451612903,Spring
Perth,2010,November,22.468333333333334,Spring
Perth,2010,December,22.933870967741935,Summer
Perth,2011,January,25.974193548387095,Summer
Perth,2011,February,27.55892857142857,Summer
Perth,2011,March,25.230645161290322,Autumn
Perth,2011,April,20.18451612903226,Autumn
Perth,2011,May,17.06290322580645,Autumn
Perth,2011,June,14.781666666666666,Winter
Perth,2011,July,13.432258064516128,Winter
Perth,2011,August,14.611290322580645,Winter
Perth,2011,September,14.991666666666667,Spring
Perth,2011,October,18.719354838709677,Spring
Perth,2011,November,20.44,Spring
Perth,2011,December,24.36935483870968,Summer
Perth,2012,January,26.798387096774196,Summer
Perth,2012,February,25.1,Summer
Perth,2012,March,23.751612903225805,Autumn
Perth,2012,April,20.336666666666666,Autumn
Perth,2012,May,16.766129032258064,Autumn
Perth,2012,June,14.9,Winter
Perth,2012,July,12.256451612903225,Winter
Perth,2012,August,14.375806451612902,Winter
Perth,2012,September,15.646666666666667,Spring
Perth,2012,October,18.75483870967742,Spring
Perth,2012,November,19.921666666666667,Spring
Perth,2012,December,24.902083333333334,Summer
Perth,2012,December,24.902083333333334,Summer
Perth,2013,January,25.530645161290323,Summer
Perth,2013,February,20.42451612903226,Summer
Perth,2013,March,22.045161290322582,Autumn
Perth,2013,April,22.566666666666666,Autumn
Perth,2013,May,16.024193548387096,Autumn
Perth,2013,June,13.92,Winter
Perth,2013,July,12.859677419354838,Winter
Perth,2013,August,15.558064516129033,Winter
Perth,2013,September,15.9,Spring
Perth,2013,October,18.003225806451614,Spring
Perth,2013,November,22.525000000000002,Spring
Perth,2013,December,23.620967741935484,Summer
Perth,2014,January,25.59193548387097,Summer
Perth,2014,February,25.925,Summer
Perth,2014,March,23.98709677419355,Autumn
Perth,2014,April,20.29,Autumn
Perth,2014,May,16.912903225806453,Autumn
Perth,2014,June,13.553333333333333,Winter
Perth,2014,July,13.717741935483872,Winter
Perth,2014,August,15.95483870967742,Winter
Perth,2014,September,16.665,Spring
Perth,2014,October,18.498387096774195,Spring
Perth,2014,November,20.088333333333335,Spring
Perth,2014,December,22.31774193548387,Summer
Perth,2015,January,25.606451612903225,Summer
Perth,2015,February,25.81607142857143,Summer
Perth,2015,March,23.175806451612903,Autumn
Perth,2015,April,19.456666666666667,Autumn
Perth,2015,May,15.141935483870968,Autumn
Perth,2015,June,15.335,Winter
Perth,2015,July,13.911290322580646,Winter
Perth,2015,August,14.211290322580645,Winter
Perth,2015,September,16.006666666666668,Spring
Perth,2015,October,20.177419354838708,Spring
Perth,2015,November,22.19,Spring
Perth,2015,December,22.84193548387097,Summer
Perth,2016,January,25.669354838709676,Summer
Perth,2016,February,24.96206896551724,Summer
Perth,2016,March,23.75,Autumn
Perth,2016,April,20.131666666666668,Autumn
Perth,2016,May,15.475806451612904,Autumn
Perth,2016,June,13.738333333333333,Winter
Perth,2016,July,12.556451612903226,Winter
Perth,2016,August,12.796774193548387,Winter
Perth,2016,September,13.026666666666667,Spring
Perth,2016,October,16.240322580645163,Spring
Perth,2016,November,20.656666666666666,Spring
Perth,2016,December,22.051612903225806,Summer
Perth,2017,January,23.893548387096775,Summer
Perth,2017,February,23.9,Summer
Perth,2017,March,22.133870967741935,Autumn
Perth,2017,April,19.965,Autumn
Perth,2017,May,16.856451612903225,Autumn
Perth,2017,June,15.246,Winter
PerthAirport,2009,January,26.058064516129033,Summer
PerthAirport,2009,February,25.042857142857144,Summer
PerthAirport,2009,March,21.891935483870967,Autumn
PerthAirport,2009,April,20.788333333333334,Autumn
PerthAirport,2009,May,17.491935483870968,Autumn
PerthAirport,2009,June,13.958333333333334,Winter
PerthAirport,2009,July,12.712903225806452,Winter
PerthAirport,2009,August,13.908064516129032,Winter
PerthAirport,2009,September,13.93,Spring
PerthAirport,2009,October,17.556451612903224,Spring
PerthAirport,2009,November,20.066666666666666,Spring
PerthAirport,2009,December,23.719354838709677,Summer
PerthAirport,2010,January,26.941935483870967,Summer
PerthAirport,2010,February,25.541071428571428,Summer
PerthAirport,2010,March,24.251612903225805,Autumn
PerthAirport,2010,April,19.36,Autumn
PerthAirport,2010,May,15.264516129032257,Autumn
PerthAirport,2010,June,13.361666666666666,Winter
PerthAirport,2010,July,12.070967741935483,Winter
PerthAirport,2010,August,12.717741935483872,Winter
PerthAirport,2010,September,15.078333333333333,Spring
PerthAirport,2010,October,17.416129032258063,Spring
PerthAirport,2010,November,22.275,Spring
PerthAirport,2010,December,23.12741935483871,Summer
PerthAirport,2011,January,26.333870967741934,Summer
PerthAirport,2011,February,27.866071428571427,Summer
PerthAirport,2011,March,25.62258064516129,Autumn
PerthAirport,2011,April,20.498064516129034,Autumn
PerthAirport,2011,May,17.27258064516129,Autumn
PerthAirport,2011,June,14.813333333333333,Winter
PerthAirport,2011,July,13.470967741935484,Winter
PerthAirport,2011,August,14.487096774193548,Winter
PerthAirport,2011,September,14.693333333333333,Spring
PerthAirport,2011,October,18.316129032258065,Spring
PerthAirport,2011,November,20.113333333333333,Spring
PerthAirport,2011,December,24.03709677419355,Summer
PerthAirport,2012,January,26.54193548387097,Summer
PerthAirport,2012,February,24.81206896551724,Summer
PerthAirport,2012,March,23.56774193548387,Autumn
PerthAirport,2012,April,20.226666666666667,Autumn
PerthAirport,2012,May,16.612903225806452,Autumn
PerthAirport,2012,June,14.695,Winter
PerthAirport,2012,July,12.391935483870968,Winter
PerthAirport,2012,August,14.103225806451613,Winter
PerthAirport,2012,September,15.138333333333334,Spring
PerthAirport,2012,October,18.308064516129033,Spring
PerthAirport,2012,November,19.383333333333333,Spring
PerthAirport,2012,December,22.29083333333333,Summer
PerthAirport,2012,December,22.29083333333333,Summer
PerthAirport,2013,January,25.412903225806453,Summer
PerthAirport,2013,February,30.495483870967742,Summer
PerthAirport,2013,March,21.811290322580646,Autumn
PerthAirport,2013,April,22.406666666666666,Autumn
PerthAirport,2013,May,16.120967741935484,Autumn
PerthAirport,2013,June,13.84,Winter
PerthAirport,2013,July,12.669354838709678,Winter
PerthAirport,2013,August,15.082258064516129,Winter
PerthAirport,2013,September,15.341666666666667,Spring
PerthAirport,2013,October,17.738709677419354,Spring
PerthAirport,2013,November,22.315,Spring
PerthAirport,2013,December,23.33225806451613,Summer
PerthAirport,2014,January,25.383870967741935,Summer
PerthAirport,2014,February,25.9375,Summer
PerthAirport,2014,March,23.925806451612903,Autumn
PerthAirport,2014,April,20.04,Autumn
PerthAirport,2014,May,16.546774193548387,Autumn
PerthAirport,2014,June,13.551666666666666,Winter
PerthAirport,2014,July,13.461290322580645,Winter
PerthAirport,2014,August,15.88225806451613,Winter
PerthAirport,2014,September,16.335,Spring
PerthAirport,2014,October,18.148387096774194,Spring
PerthAirport,2014,November,19.446666666666665,Spring
PerthAirport,2014,December,22.275806451612905,Summer
PerthAirport,2015,January,25.761290322580646,Summer
PerthAirport,2015,February,25.87857142857143,Summer
PerthAirport,2015,March,23.048387096774192,Autumn
PerthAirport,2015,April,19.53,Autumn
PerthAirport,2015,May,15.112903225806452,Autumn
PerthAirport,2015,June,15.483333333333333,Winter
PerthAirport,2015,July,13.917741935483871,Winter
PerthAirport,2015,August,14.298387096774194,Winter
PerthAirport,2015,September,16.011666666666667,Spring
PerthAirport,2015,October,19.625806451612902,Spring
PerthAirport,2015,November,21.966666666666665,Spring
PerthAirport,2015,December,23.059677419354838,Summer
PerthAirport,2016,January,25.717741935483872,Summer
PerthAirport,2016,February,25.05,Summer
PerthAirport,2016,March,23.724193548387095,Autumn
PerthAirport,2016,April,19.775000000000002,Autumn
PerthAirport,2016,May,15.161290322580646,Autumn
PerthAirport,2016,June,13.658333333333333,Winter
PerthAirport,2016,July,12.516129032258064,Winter
PerthAirport,2016,August,12.487096774193548,Winter
PerthAirport,2016,September,12.636666666666667,Spring
PerthAirport,2016,October,15.656451612903226,Spring
PerthAirport,2016,November,20.335,Spring
PerthAirport,2016,December,21.97741935483871,Summer
PerthAirport,2017,January,24.15806451612903,Summer
PerthAirport,2017,February,23.714285714285715,Summer
PerthAirport,2017,March,21.89516129032258,Autumn
PerthAirport,2017,April,19.775,Autumn
PerthAirport,2017,May,17.032258064516128,Autumn
PerthAirport,2017,June,15.652000000000001,Winter
Portland,2009,January,16.606896551724137,Summer
Portland,2009,February,17.901785714285715,Summer
Portland,2009,March,15.661290322580646,Autumn
Portland,2009,April,13.33148148148148,Autumn
Portland,2009,May,12.141935483870968,Autumn
Portland,2009,June,9.735,Winter
Portland,2009,July,9.703225806451613,Winter
Portland,2009,August,11.335483870967742,Winter
Portland,2009,September,11.513333333333334,Spring
Portland,2009,October,12.048387096774194,Spring
Portland,2009,November,17.305,Spring
Portland,2009,December,16.096774193548388,Summer
Portland,2010,January,16.57741935483871,Summer
Portland,2010,February,18.776785714285715,Summer
Portland,2010,March,16.78548387096774,Autumn
Portland,2010,April,14.871666666666666,Autumn
Portland,2010,May,11.76774193548387,Autumn
Portland,2010,June,9.636666666666667,Winter
Portland,2010,July,9.620967741935484,Winter
Portland,2010,August,9.719354838709677,Winter
Portland,2010,September,10.688333333333333,Spring
Portland,2010,October,12.272580645161291,Spring
Portland,2010,November,14.281666666666666,Spring
Portland,2010,December,15.72741935483871,Summer
Portland,2011,January,17.18548387096774,Summer
Portland,2011,February,16.551785714285714,Summer
Portland,2011,March,15.78225806451613,Autumn
Portland,2011,April,18.938709677419354,Autumn
Portland,2011,May,11.543103448275863,Autumn
Portland,2011,June,10.714285714285714,Winter
Portland,2011,July,10.467741935483872,Winter
Portland,2011,August,11.685483870967742,Winter
Portland,2011,September,11.935,Spring
Portland,2011,October,13.45483870967742,Spring
Portland,2011,November,15.78,Spring
Portland,2011,December,16.593548387096774,Summer
Portland,2012,January,18.874193548387098,Summer
Portland,2012,February,18.303448275862067,Summer
Portland,2012,March,16.35322580645161,Autumn
Portland,2012,April,15.275862068965518,Autumn
Portland,2012,May,12.280645161290323,Autumn
Portland,2012,June,10.036666666666667,Winter
Portland,2012,July,10.264516129032257,Winter
Portland,2012,August,10.209677419354838,Winter
Portland,2012,September,11.515,Spring
Portland,2012,October,12.646774193548387,Spring
Portland,2012,November,14.993333333333334,Spring
Portland,2012,December,18.741666666666667,Summer
Portland,2012,December,18.741666666666667,Summer
Portland,2013,January,17.36935483870968,Summer
Portland,2013,February,13.895483870967745,Summer
Portland,2013,March,18.916129032258063,Autumn
Portland,2013,April,14.286666666666667,Autumn
Portland,2013,May,12.825806451612904,Autumn
Portland,2013,June,10.65,Winter
Portland,2013,July,10.311290322580644,Winter
Portland,2013,August,11.420967741935485,Winter
Portland,2013,September,13.406666666666666,Spring
Portland,2013,October,12.990322580645161,Spring
Portland,2013,November,13.721666666666668,Spring
Portland,2013,December,15.674193548387096,Summer
Portland,2014,January,18.719354838709677,Summer
Portland,2014,February,18.42142857142857,Summer
Portland,2014,March,16.40806451612903,Autumn
Portland,2014,April,14.535,Autumn
Portland,2014,May,13.412903225806451,Autumn
Portland,2014,June,11.095,Winter
Portland,2014,July,10.062903225806451,Winter
Portland,2014,August,10.356451612903225,Winter
Portland,2014,September,12.328333333333333,Spring
Portland,2014,October,13.875806451612904,Spring
Portland,2014,November,14.981666666666667,Spring
Portland,2014,December,15.27741935483871,Summer
Portland,2015,January,17.456451612903226,Summer
Portland,2015,February,19.09464285714286,Summer
Portland,2015,March,15.193548387096774,Autumn
Portland,2015,April,13.238333333333333,Autumn
Portland,2015,May,11.924193548387096,Autumn
Portland,2015,June,10.676666666666666,Winter
Portland,2015,July,9.061290322580644,Winter
Portland,2015,August,9.853225806451613,Winter
Portland,2015,September,11.198333333333334,Spring
Portland,2015,October,15.001612903225807,Spring
Portland,2015,November,15.096666666666666,Spring
Portland,2015,December,17.903225806451612,Summer
Portland,2016,January,18.664516129032258,Summer
Portland,2016,February,17.744827586206895,Summer
Portland,2016,March,17.356451612903225,Autumn
Portland,2016,April,15.135,Autumn
Portland,2016,May,12.983870967741936,Autumn
Portland,2016,June,10.138333333333334,Winter
Portland,2016,July,10.453225806451613,Winter
Portland,2016,August,10.746774193548386,Winter
Portland,2016,September,11.146666666666667,Spring
Portland,2016,October,12.211290322580645,Spring
Portland,2016,November,13.543333333333333,Spring
Portland,2016,December,15.712903225806452,Summer
Portland,2017,January,17.48709677419355,Summer
Portland,2017,February,17.192857142857143,Summer
Portland,2017,March,18.732258064516127,Autumn
Portland,2017,April,14.633333333333333,Autumn
Portland,2017,May,11.595161290322581,Autumn
Portland,2017,June,10.496,Winter
Richmond,2009,January,24.27741935483871,Summer
Richmond,2009,February,23.642857142857142,Summer
